category,name,address,city,state,state_short,phone,website,rating,bid,source_url,email
Animal Hospital,Yancey Clinic-Veterinary Med,1097 Mt Vernon Ave,Marion,,OH,(740) 386-6633,https://www.marionvet.net,4.8,35228003,https://wowvets.com/animal-hospital-near-me/marion-oh,
Animal Hospital,Smyth County Animal Hospital,1353 S Main St,Marion,,VA,(276) 783-5164,https://www.smythcountyanimalhospital.com,4.8,46084002,https://wowvets.com/animal-hospital-near-me/marion-va,
Animal Hospital,All Creatures Veterinary Hospital,5043 Darrah Rd,Mariposa,,CA,(209) 966-3964,https://www.allcreaturesvet.biz,4.8,05059002,https://wowvets.com/animal-hospital-near-me/mariposa-ca,allcreaturesmariposa@gmail.com
Animal Hospital,Mariposa Equine Services,3041 Poppy Lake Rd,Mariposa,,CA,(209) 966-6497,,4.8,05059005,https://wowvets.com/animal-hospital-near-me/mariposa-ca,
Animal Hospital,Brook Meadow Veterinary Hospital P.A.,480 County Rd 520,Marlboro Township,,NJ,(732) 946-8339,https://www.brookmeadowvet.com,4.8,30187001,https://wowvets.com/animal-hospital-near-me/marlboro-township-nj,
Animal Hospital,Marlboro Village Veterinary Hospital,26 N Main St,Marlboro Township,,NJ,(732) 431-0717,https://www.marlborovillagevet.com,4.8,30187002,https://wowvets.com/animal-hospital-near-me/marlboro-township-nj,staff@marlborovillagevet.com
Animal Hospital,Marlborough Bird & Animal Hospital,21 S Main St,Marlborough,,CT,(860) 295-1595,https://www.marlboroughvet.com,4.8,07008003,https://wowvets.com/animal-hospital-near-me/marlborough-ct,
Animal Hospital,Compassion Veterinary Clinic,275 Boston Post Rd E,Marlborough,,MA,(508) 481-8387,https://www.compassionvets.com,4.8,21094002,https://wowvets.com/animal-hospital-near-me/marlborough-ma,compassionvetclinic@gmail.com
Animal Hospital,Greenbrier Veterinary Hospital,104 8th St,Marlinton,,WV,(304) 799-4004,https://www.greenbriervet.com,4.8,48028001,https://wowvets.com/animal-hospital-near-me/marlinton-wv,
Animal Hospital,Beach Buddies Animal Hospital,287 S Shore Rd,Marmora,,NJ,(609) 390-0199,https://www.beachbuddies.biz,4.8,30324001,https://wowvets.com/animal-hospital-near-me/marmora-nj,
Animal Hospital,Animal Medical Center-Marquette,3052 Wright St,Marquette,,MI,(906) 226-7400,https://www.vetsmarquette.com,4.8,22055002,https://wowvets.com/animal-hospital-near-me/marquette-mi,
Animal Hospital,Acadiana West Animal Clinic: Amy Bairnsfather DVM,2600 Barataria Blvd,Marrero,,LA,(504) 341-9510,https://www.acadianawestanimalclinic.com,4.8,18093003,https://wowvets.com/animal-hospital-near-me/marrero-la,acadianawest@yahoo.com
Animal Hospital,Barataria Animal Hospital,2657 Barataria Blvd,Marrero,,LA,(504) 340-6936,https://www.vetsuite.com,4.8,18093002,https://wowvets.com/animal-hospital-near-me/marrero-la,
Animal Hospital,Marriottsville Animal Hospital,2020 Marriottsville Rd Suite A,Marriottsville,,MD,(410) 480-2222,https://www.marriottsvillevet.com,4.8,20187001,https://wowvets.com/animal-hospital-near-me/marriottsville-md,
Animal Hospital,Good Shepherd Veterinary Hospital,101 Fox Trot Dr,Mars,,PA,(724) 776-7387,https://www.gsveterinaryhospital.com,4.8,38323002,https://wowvets.com/animal-hospital-near-me/mars-pa,
Animal Hospital,Myoma Animal Hospital,1230 Mars-Evans City Rd,Mars,,PA,(724) 432-3444,https://www.myomaanimalhospital.com,4.8,38323001,https://wowvets.com/animal-hospital-near-me/mars-pa,myoma.animalhosp2@yahoo.com
Animal Hospital,VCA Marshall Animal Hospital,713 Brewer St,Marshall,,MI,(269) 781-5114,https://www.vcahospitals.com,4.8,22143002,https://wowvets.com/animal-hospital-near-me/marshall-mi,
Animal Hospital,Marshall Animal Clinic,1600 US-59,Marshall,,MN,(507) 537-1537,https://www.marshallanimalclinic.com,4.8,23095002,https://wowvets.com/animal-hospital-near-me/marshall-mn,macclientportal@gmail.com
Animal Hospital,Blumhorst Veterinary Hospital,618 N Miami Ave,Marshall,,MO,(660) 886-5536,https://www.blumhorstveterinaryhospital.com,4.8,25083004,https://wowvets.com/animal-hospital-near-me/marshall-mo,
Animal Hospital,Best Friends Animal Clinic LLC,4197 Winchester Rd,Marshall,,VA,(540) 364-7855,https://www.bestfriendsanimalclinic.com,4.8,46214004,https://wowvets.com/animal-hospital-near-me/marshall-va,
Animal Hospital,Marshall Veterinary Clinic,4216 Frost St,Marshall,,VA,(540) 364-1409,https://www.marshallvetclinic.com,4.8,46214001,https://wowvets.com/animal-hospital-near-me/marshall-va,marshallveterinaryclinic@gmail.com
Animal Hospital,VCA Marshalltown Animal Hospital,507 W High St,Marshalltown,,IA,(641) 753-5486,https://www.vcahospitals.com,4.8,15038007,https://wowvets.com/animal-hospital-near-me/marshalltown-ia,
Animal Hospital,Finney Veterinary Services,61 S Main St,Marshallville,,OH,(330) 855-2391,https://www.finneyvetclinic.com,4.8,35383001,https://wowvets.com/animal-hospital-near-me/marshallville-oh,finneyvetclinic@gmail.com
Animal Hospital,Marshfield Animal Hospital,490 Plain St,Marshfield,,MA,(781) 837-5005,https://www.marshfieldanimal.com,4.8,21119004,https://wowvets.com/animal-hospital-near-me/marshfield-ma,hello@marshfieldanimal.com
Animal Hospital,Marshfield Veterinary Clinic,380 McNabb Rd,Marshfield,,MO,(417) 468-2533,,4.8,25204002,https://wowvets.com/animal-hospital-near-me/marshfield-mo,
Animal Hospital,Castlerock Veterinary Hospital,1214 S Oak Ave,Marshfield,,WI,(715) 389-1011,https://www.castlerockveterinaryhospital.com,4.8,49090003,https://wowvets.com/animal-hospital-near-me/marshfield-wi,
Animal Hospital,Marshfield Veterinary Service,112244 Mann St,Marshfield,,WI,(715) 387-1119,https://www.marshfieldvetservice.com,4.8,49090002,https://wowvets.com/animal-hospital-near-me/marshfield-wi,
Animal Hospital,Wildwood Animal Hospital & Clinic,210 Air Park Rd,Marshfield,,WI,(715) 387-1225,https://www.wildwoodanimalhospital.net,4.8,49090004,https://wowvets.com/animal-hospital-near-me/marshfield-wi,wildwoodvets@aol.com
Animal Hospital,Animal Health International Inc,531 E Main St B,Marshville,,NC,(704) 624-2473,https://www.animalhealthinternational.com,4.8,33257001,https://wowvets.com/animal-hospital-near-me/marshville-nc,
Animal Hospital,Companion Animal Clinic,103 E Texas Ave,Mart,,TX,(254) 803-5525,https://www.martveterinaryclinic.com,4.8,43131002,https://wowvets.com/animal-hospital-near-me/mart-tx,
Animal Hospital,Mart Veterinary Clinic,103 E Texas Ave,Mart,,TX,(254) 876-2552,https://www.martveterinary.com,4.8,43131001,https://wowvets.com/animal-hospital-near-me/mart-tx,
Animal Hospital,Hooks Pet Clinic,296 TN-431,Martin,,TN,(731) 587-3817,https://www.hookspetclinic.com,4.8,42017005,https://wowvets.com/animal-hospital-near-me/martin-tn,20hookspetclinic@gmail.com
Animal Hospital,Weakley County Animal Clinic,110 Weldon Dr,Martin,,TN,(731) 587-5319,https://www.weakleycountyanimalclinic.com,4.8,42017003,https://wowvets.com/animal-hospital-near-me/martin-tn,
Animal Hospital,Martinez Animal Hospital,5055 Alhambra Ave,Martinez,,CA,(925) 228-7100,https://www.martinezanimalhospital.net,4.8,05035003,https://wowvets.com/animal-hospital-near-me/martinez-ca,
Animal Hospital,Muir Oaks Veterinary Hospital,1180 Muir Rd,Martinez,,CA,(925) 372-9200,https://www.muiroaksvet.com,4.8,05035002,https://wowvets.com/animal-hospital-near-me/martinez-ca,
Animal Hospital,Care More Animal Hospital,211 Old Blackstone Camp Rd,Martinez,,GA,(706) 650-1839,https://www.caremoreanimalhospital.net,4.8,10250001,https://wowvets.com/animal-hospital-near-me/martinez-ga,caremoreah@yahoo.com
Animal Hospital,Martinsburg Animal Hospital,519 Warm Springs Ave,Martinsburg,,WV,(304) 267-7468,https://www.martinsburgah.com,4.8,48008006,https://wowvets.com/animal-hospital-near-me/martinsburg-wv,mtsbganhosp@comcast.net
Animal Hospital,Shenandoah Veterinary Hospital,1152 Shepherdstown Rd,Martinsburg,,WV,(304) 263-2112,https://www.wvvethospital.com,4.8,48008002,https://wowvets.com/animal-hospital-near-me/martinsburg-wv,
Animal Hospital,Shenandoah Veterinary Hospital: Gilpin D L DVM,1152 Shepherdstown Rd,Martinsburg,,WV,(304) 263-2112,https://www.wvvethospital.com,4.8,48008007,https://wowvets.com/animal-hospital-near-me/martinsburg-wv,
Animal Hospital,Spring Mills Veterinary Hospital,5078 Williamsport Pike suite n,Martinsburg,,WV,(304) 270-1063,https://www.springmillsvet.com,4.8,48008001,https://wowvets.com/animal-hospital-near-me/martinsburg-wv,
Animal Hospital,Animal Hospital-Martinsville,392 S Main St,Martinsville,,IN,(765) 349-7387,https://www.animalhospitalofmartinsville.com,4.8,14192002,https://wowvets.com/animal-hospital-near-me/martinsville-in,
Animal Hospital,Emerald Coast Animal Hospital,350 E Miracle Strip Pkwy,Mary Esther,,FL,(850) 243-5080,https://www.emeraldcoastanimalhospital.com,4.8,09281001,https://wowvets.com/animal-hospital-near-me/mary-esther-fl,evetsite@gmail.com
Animal Hospital,Family Animal Hospital,11986 Dorsett Rd,Maryland Heights,,MO,(314) 770-2800,https://www.familyanimalhospitalstl.com,4.8,25244002,https://wowvets.com/animal-hospital-near-me/maryland-heights-mo,
Animal Hospital,Feather River Veterinary Hospital,5975 Woodland Dr,Marysville,,CA,(530) 742-0919,https://www.frvh.com,4.8,05246002,https://wowvets.com/animal-hospital-near-me/marysville-ca,frvh5975@gmail.com
Animal Hospital,Marysville Veterinary Hospital,1530 B St,Marysville,,CA,(530) 742-8809,https://www.marysvillevet.net,4.8,05246003,https://wowvets.com/animal-hospital-near-me/marysville-ca,info@marysvillevet.net
Animal Hospital,Marysville Veterinary Hospital,4010 136th St NE,Marysville,,WA,(360) 659-7334,,4.8,47136006,https://wowvets.com/animal-hospital-near-me/marysville-wa,
Animal Hospital,VCA Animal Medical Center,1072 Cedar Ave,Marysville,,WA,(360) 659-4144,https://www.vcahospitals.com,4.8,47136003,https://wowvets.com/animal-hospital-near-me/marysville-wa,
Animal Hospital,Maryville Clinic,24005 US-71 BUS,Maryville,,MO,(660) 562-2559,https://www.maryvilletowncountryanimalclinic.com,4.8,25098004,https://wowvets.com/animal-hospital-near-me/maryville-mo,
Animal Hospital,South Paws Veterinarian Clinic,2211 S Main St,Maryville,,MO,(660) 582-7387,https://www.southpawsvet.vetsuite.com,4.8,25098001,https://wowvets.com/animal-hospital-near-me/maryville-mo,
Animal Hospital,Blount Veterinary Clinic,1123 E Broadway Ave,Maryville,,TN,(865) 983-4020,https://www.blountveterinaryclinic.com,4.8,42040001,https://wowvets.com/animal-hospital-near-me/maryville-tn,blountvetclinic@gmail.com
Animal Hospital,Mountain Highway Veterinary Hospital,2216 E Lamar Alexander Pkwy,Maryville,,TN,(865) 982-5554,https://www.mountainhighwayvet.com,4.8,42040005,https://wowvets.com/animal-hospital-near-me/maryville-tn,
Animal Hospital,Southwind Animal Hospital,2726 E Lamar Alexander Pkwy,Maryville,,TN,(865) 724-1040,https://www.southwindpets.com,4.8,42040007,https://wowvets.com/animal-hospital-near-me/maryville-tn,
Animal Hospital,Village Veterinary Hospital,2207 E Broadway Ave,Maryville,,TN,(865) 984-6660,https://www.vvhmaryville.com,4.8,42040006,https://wowvets.com/animal-hospital-near-me/maryville-tn,vvhmaryville@gmail.com
Animal Hospital,You've Got a Friend Low Cost Pet Clinic,712 Anderson St,Mascotte,,FL,(352) 557-8111,https://www.ygfpetclinic.com,4.8,09228001,https://wowvets.com/animal-hospital-near-me/mascotte-fl,nextgencfl2@gmail.com
Animal Hospital,Leach Animal Hospital,482 Main St,Mashpee,,MA,(508) 477-3320,https://www.leachanimalhospital.com,4.8,21167003,https://wowvets.com/animal-hospital-near-me/mashpee-ma,
Animal Hospital,Animal Medical Hospital,402 19th St SW,Mason City,,IA,(641) 423-6834,https://www.amhiowa.com,4.8,15092003,https://wowvets.com/animal-hospital-near-me/mason-city-ia,
Animal Hospital,County Animal Hospital,1185 Reading Rd,Mason,,OH,(513) 398-8000,https://www.countyanimalhospitalmason.com,4.8,35366005,https://wowvets.com/animal-hospital-near-me/mason-oh,countyah16@gmail.com
Animal Hospital,Hill Country Veterinary Hospital,104 Gooch Ave,Mason,,TX,(325) 347-5161,,4.8,43432002,https://wowvets.com/animal-hospital-near-me/mason-tx,
Animal Hospital,Massapequa Hospital for Animals,4186 Sunrise Hwy,Massapequa,,NY,(516) 798-8700,https://www.massapequahospitalforanimals.com,4.8,32108002,https://wowvets.com/animal-hospital-near-me/massapequa-ny,
Animal Hospital,Park Animal Hospital,4930 Sunrise Hwy,Massapequa Park,,NY,(516) 798-1294,https://www.massapequaparkanimalhospital.com,4.8,32554001,https://wowvets.com/animal-hospital-near-me/massapequa-park-ny,
Animal Hospital,Java's Veterinary Center,10035 NY-56,Massena,,NY,(315) 764-8387,https://www.javasveterinarycenter.com,4.8,32281003,https://wowvets.com/animal-hospital-near-me/massena-ny,
Animal Hospital,Countryside Animal Hospital,3466 Erie Ave NW,Massillon,,OH,(330) 837-4290,,4.8,35197003,https://wowvets.com/animal-hospital-near-me/massillon-oh,
Animal Hospital,Berg Animal Hospital,622 NJ-34,Matawan,,NJ,(732) 566-6550,https://www.berganimalhospital.com,4.8,30180002,https://wowvets.com/animal-hospital-near-me/matawan-nj,bergahmedia@gmail.com
Animal Hospital,Matawan Animal Hospital,3991 County Rd 516,Matawan,,NJ,(732) 566-6363,,4.8,30180003,https://wowvets.com/animal-hospital-near-me/matawan-nj,
Animal Hospital,Mattapoisett Animal Hospital,91 County Rd,Mattapoisett,,MA,(508) 758-6400,https://www.mattapoisettvet.com,4.8,21247001,https://wowvets.com/animal-hospital-near-me/mattapoisett-ma,
Animal Hospital,Best Care Animal Hospital Matthews & Charlotte,1730 Matthews Township Pkwy a1,Matthews,,NC,(980) 202-6767,https://www.bestcare-ah.com,4.8,33258009,https://wowvets.com/animal-hospital-near-me/matthews-nc,
Animal Hospital,Pressly Animal Hospital,301 Chestnut Ln,Matthews,,NC,(704) 234-0374,https://www.presslyanimalhospital.net,4.8,33258003,https://wowvets.com/animal-hospital-near-me/matthews-nc,
Animal Hospital,Weddington Animal Hospital,13667 Providence Rd,Matthews,,NC,(704) 847-8466,https://www.weddingtonanimalhospital.com,4.8,33258004,https://wowvets.com/animal-hospital-near-me/matthews-nc,weddingtonanimalvet@gmail.com
Animal Hospital,Albin Animal Hospital Mattoon,504 Shelby Ave,Mattoon,,IL,(217) 234-6060,https://www.albinanimalhospital.com,4.8,13276003,https://wowvets.com/animal-hospital-near-me/mattoon-il,albinanimalhospital@yahoo.com
Animal Hospital,Clyde's Animal Clinic,320 Buxton Dr,Mattoon,,IL,(217) 234-2287,https://www.clydesanimalclinic.com,4.8,13276001,https://wowvets.com/animal-hospital-near-me/mattoon-il,
Animal Hospital,Sacandaga Veterinary Clinic,206 Paradise Point Rd,Mayfield,,NY,(518) 661-6155,https://www.sacandagaveterinaryclinic.com,4.8,32298001,https://wowvets.com/animal-hospital-near-me/mayfield-ny,sacvetclin@frontiernet.net
Animal Hospital,Union County Animal Hospital,596 John Deere Dr,Maynardville,,TN,(865) 992-7181,https://www.union-hospital.poi.place,4.8,42195001,https://wowvets.com/animal-hospital-near-me/maynardville-tn,
Animal Hospital,Town and Country Veterinary Hospital,490 Tucker Dr,Maysville,,KY,(606) 759-5496,,4.8,17048002,https://wowvets.com/animal-hospital-near-me/maysville-ky,
Animal Hospital,Mayville Animal Clinic,N7860 WI-67,Mayville,,WI,(920) 387-4191,https://www.mayvilleanimalclinic.com,4.8,49178001,https://wowvets.com/animal-hospital-near-me/mayville-wi,mayvilleac@yourvetdoc.com
Animal Hospital,Maywood Veterinary Clinic,125 E Passaic St,Maywood,,NJ,(201) 368-0607,https://www.maywoodvet.com,4.8,30113001,https://wowvets.com/animal-hospital-near-me/maywood-nj,
Animal Hospital,Mt. Spokane Veterinary Hospital,17117 N Newport Hwy,Mead,,WA,(509) 238-1585,https://www.mtspokanevet.net,4.8,47106001,https://wowvets.com/animal-hospital-near-me/mead-wa,mtspokaneveterinary@gmail.com
Animal Hospital,VCA Peone Pines Animal Hospital,14717 N Newport Hwy,Mead,,WA,(509) 466-7115,https://www.vcahospitals.com,4.8,47106002,https://wowvets.com/animal-hospital-near-me/mead-wa,
Animal Hospital,Crawford County Humane Society Veterinary Hospital,1116 Park Ave,Meadville,,PA,(814) 336-2500,https://www.cchspets.org,4.8,38077003,https://wowvets.com/animal-hospital-near-me/meadville-pa,cchsshelter@windstream.net
Animal Hospital,Animal Hospital of Mebane,1935 S North Carolina Hwy 119,Mebane,,NC,(919) 304-1600,https://www.animalhospitalofmebane.com,4.8,33178004,https://wowvets.com/animal-hospital-near-me/mebane-nc,
Animal Hospital,Mebane Pet Clinic: Means Pam DVM,1028 Mebane Oaks Rd,Mebane,,NC,(919) 304-5200,https://www.mebanepet.com,4.8,33178005,https://wowvets.com/animal-hospital-near-me/mebane-nc,frontdesk@mebanepet.com
Animal Hospital,Gettysburg Pike Animal Clinic,41 Gettysburg Pike,Mechanicsburg,,PA,(717) 620-8103,https://www.gettysburgpikeanimalclinic.com,4.8,38281010,https://wowvets.com/animal-hospital-near-me/mechanicsburg-pa,
Animal Hospital,VCA Willow Mill Veterinary Hospital,11 Willow Mill Park Rd,Mechanicsburg,,PA,(717) 766-7981,https://www.vcahospitals.com,4.8,38281011,https://wowvets.com/animal-hospital-near-me/mechanicsburg-pa,
Animal Hospital,Winding Hill Veterinary Clinic,1424 S Market St,Mechanicsburg,,PA,(717) 839-5899,https://www.windinghillvet.com,4.8,38281002,https://wowvets.com/animal-hospital-near-me/mechanicsburg-pa,
Animal Hospital,Hanover Green Veterinary Clinic,7273 Hanover Green Dr,Mechanicsville,,VA,(804) 730-2565,https://www.hanovergreenvet.com,4.8,46165006,https://wowvets.com/animal-hospital-near-me/mechanicsville-va,info@hanovergreenvet.com
Animal Hospital,Lee Davis Veterinary Hospital,6049 Mechanicsville Turnpike,Mechanicsville,,VA,(804) 746-5902,https://www.leedavisvet.com,4.8,46165004,https://wowvets.com/animal-hospital-near-me/mechanicsville-va,
Animal Hospital,Mechanicsville Animal Hospital,7044 Lee Park Rd,Mechanicsville,,VA,(804) 559-9800,https://www.mechanicsvilleanimalhospital.com,4.8,46165005,https://wowvets.com/animal-hospital-near-me/mechanicsville-va,
Animal Hospital,Homestead Animal Hospital,442 County Rte 76,Mechanicville,,NY,(518) 664-2122,https://www.thehomesteadanimalhospital.com,4.8,32555001,https://wowvets.com/animal-hospital-near-me/mechanicville-ny,
Animal Hospital,Looby Veterinary Group,637 High St,Medford,,MA,(781) 488-4789,https://www.loobyvetgroup.com,4.8,21244002,https://wowvets.com/animal-hospital-near-me/medford-ma,
Animal Hospital,Medford Pet Clinic,391 Main St,Medford,,MA,(781) 874-9650,https://www.bostonpetclinics.com,4.8,21244003,https://wowvets.com/animal-hospital-near-me/medford-ma,
Animal Hospital,Village Veterinary Hospital,177 Church Rd,Medford,,NJ,(609) 953-8733,https://www.villagevetmedfordnj.com,4.8,30327003,https://wowvets.com/animal-hospital-near-me/medford-nj,
Animal Hospital,Alder Creek Veterinary Hospital,880 Golf View Dr #101,Medford,,OR,(541) 776-3362,https://www.aldercreekveterinary.com,4.8,37073008,https://wowvets.com/animal-hospital-near-me/medford-or,
Animal Hospital,Phoenix Animal Hospital,3954 S Pacific Hwy,Medford,,OR,(541) 535-6923,https://www.phoenixanimalhospital.com,4.8,37073005,https://wowvets.com/animal-hospital-near-me/medford-or,
